"COUNTRY_AREA_TERRITORY","MMWR_WEEKSTARTDATE","flu_all","flu_vic","flu_ah5","flu_ah3","flu_ah1n12009","flu_ah1","flu_anot","flu_bnot","flu_byam","specimen","MMWR_WEEK","pos_rate"
"Bangladesh",2015-02-01,5,0,0,1,1,0,0,3,0,171,5,2.92
"Bangladesh",2015-02-08,1,0,0,1,0,0,0,0,0,89,6,1.12
"Bangladesh",2015-02-15,3,0,0,1,0,0,0,2,0,85,7,3.53
"Bangladesh",2015-02-22,0,0,0,0,0,0,0,0,0,50,8,0
"Bangladesh",2015-03-01,10,0,0,0,7,0,0,3,0,160,9,6.25
"Bangladesh",2015-03-08,2,0,0,0,2,0,0,0,0,128,10,1.56
"Bangladesh",2015-03-15,7,0,0,0,2,0,0,5,0,118,11,5.93
"Bangladesh",2015-03-22,5,0,0,0,1,0,0,4,0,118,12,4.24
"Bangladesh",2015-03-29,4,0,0,0,2,0,0,2,0,103,13,3.88
"Bangladesh",2015-04-05,6,0,0,0,6,0,0,0,0,138,14,4.35
"Bangladesh",2015-04-12,7,0,0,0,7,0,0,0,0,94,15,7.45
"Bangladesh",2015-04-19,12,0,0,0,12,0,0,0,0,123,16,9.76
"Bangladesh",2015-04-26,16,0,0,0,15,0,0,1,0,92,17,17.39
"Bangladesh",2015-05-03,20,0,0,0,20,0,0,0,0,151,18,13.25
"Bangladesh",2015-05-10,31,0,0,0,31,0,0,0,0,148,19,20.95
"Bangladesh",2015-05-17,26,0,0,0,26,0,0,0,0,119,20,21.85
"Bangladesh",2015-05-24,33,0,0,1,32,0,0,0,0,115,21,28.7
"Bangladesh",2015-05-31,35,0,0,2,33,0,0,0,0,126,22,27.78
"Bangladesh",2015-06-07,34,0,0,0,34,0,0,0,0,145,23,23.45
"Bangladesh",2015-06-14,23,0,0,3,20,0,0,0,0,111,24,20.72
"Bangladesh",2015-06-21,43,0,0,5,38,0,0,0,0,126,25,34.13
"Bangladesh",2015-06-28,41,0,0,3,38,0,0,0,0,124,26,33.06
"Bangladesh",2015-07-05,56,0,0,4,52,0,0,0,0,146,27,38.36
"Bangladesh",2015-07-12,25,0,0,2,23,0,0,0,0,66,28,37.88
"Bangladesh",2015-07-19,20,0,0,6,14,0,0,0,0,47,29,42.55
"Bangladesh",2015-07-26,26,0,0,7,19,0,0,0,0,54,30,48.15
"Bangladesh",2015-08-02,35,0,0,10,25,0,0,0,0,146,31,23.97
"Bangladesh",2015-08-09,29,0,0,9,19,0,1,0,0,132,32,21.97
"Bangladesh",2015-08-16,19,0,0,7,12,0,0,0,0,101,33,18.81
"Bangladesh",2015-08-23,21,0,0,12,9,0,0,0,0,121,34,17.36
"Bangladesh",2015-08-30,17,0,0,12,5,0,0,0,0,138,35,12.32
"Bangladesh",2015-09-06,13,0,0,12,1,0,0,0,0,151,36,8.61
"Bangladesh",2015-09-13,14,0,0,13,1,0,0,0,0,115,37,12.17
"Bangladesh",2015-09-20,10,0,0,8,1,0,0,1,0,109,38,9.17
"Bangladesh",2015-09-27,6,0,0,4,1,0,0,1,0,94,39,6.38
"Bangladesh",2015-10-04,9,0,0,8,1,0,0,0,0,178,40,5.06
"Bangladesh",2015-10-11,11,0,1,6,2,0,0,2,0,132,41,8.33
"Bangladesh",2015-10-18,2,0,0,2,0,0,0,0,0,118,42,1.69
"Bangladesh",2015-10-25,0,0,0,0,0,0,0,0,0,118,43,0
"Bangladesh",2015-11-01,10,0,0,4,0,0,0,5,1,182,44,5.49
"Bangladesh",2015-11-08,7,0,0,4,0,0,0,3,0,122,45,5.74
"Bangladesh",2015-11-15,7,0,0,0,1,0,0,5,1,139,46,5.04
"Bangladesh",2015-11-22,0,0,0,0,0,0,0,0,0,123,47,0
"Bangladesh",2015-11-29,4,0,0,3,0,0,0,1,0,162,48,2.47
"Bangladesh",2015-12-06,2,0,0,0,0,0,0,2,0,160,49,1.25
"Bangladesh",2015-12-13,2,0,0,0,0,0,0,2,0,110,50,1.82
"Bangladesh",2015-12-20,6,0,0,0,0,0,0,6,0,102,51,5.88
"Bangladesh",2015-12-27,4,0,0,0,0,0,0,4,0,103,52,3.88
"Bangladesh",2016-01-03,5,1,0,1,1,0,0,0,2,155,1,3.23
"Bangladesh",2016-01-10,5,0,0,0,1,0,0,0,4,97,2,5.15
"Bangladesh",2016-01-17,7,0,0,0,1,0,0,0,6,128,3,5.47
"Bangladesh",2016-01-24,6,0,0,0,0,0,0,0,6,88,4,6.82
"Bangladesh",2016-01-31,12,2,0,0,0,0,0,0,10,171,5,7.02
"Bangladesh",2016-02-07,6,1,0,0,0,0,0,0,5,155,6,3.87
"Bangladesh",2016-02-14,6,0,0,0,0,0,0,0,6,135,7,4.44
"Bangladesh",2016-02-21,5,0,0,0,0,0,0,0,5,120,8,4.17
"Bangladesh",2016-02-28,9,3,0,0,0,0,0,0,6,176,9,5.11
"Bangladesh",2016-03-06,14,2,0,0,1,0,0,0,11,172,10,8.14
"Bangladesh",2016-03-13,10,3,0,0,0,0,0,0,7,132,11,7.58
"Bangladesh",2016-03-20,8,4,0,0,2,0,0,0,2,122,12,6.56
"Bangladesh",2016-03-27,14,6,0,1,0,0,0,0,7,109,13,12.84
"Bangladesh",2016-04-03,31,15,0,2,3,0,0,0,11,181,14,17.13
"Bangladesh",2016-04-10,14,6,0,1,1,0,0,0,6,103,15,13.59
"Bangladesh",2016-04-17,36,11,0,11,1,0,0,0,13,134,16,26.87
"Bangladesh",2016-04-24,56,14,0,31,1,0,0,0,10,131,17,42.75
"Bangladesh",2016-05-01,68,18,0,40,1,0,0,0,9,163,18,41.72
"Bangladesh",2016-05-08,95,18,0,65,1,0,0,0,11,203,19,46.8
"Bangladesh",2016-05-15,65,12,0,40,0,0,0,0,13,140,20,46.43
"Bangladesh",2016-05-22,57,14,0,33,0,0,0,0,10,128,21,44.53
"Bangladesh",2016-05-29,42,5,0,31,0,0,0,0,6,111,22,37.84
"Bangladesh",2016-06-05,57,10,0,40,0,0,0,0,7,166,23,34.34
"Bangladesh",2016-06-12,30,5,0,19,0,0,0,0,6,95,24,31.58
"Bangladesh",2016-06-19,48,12,0,29,0,0,0,0,7,138,25,34.78
"Bangladesh",2016-06-26,15,4,0,7,0,0,0,0,4,46,26,32.61
"Bangladesh",2016-07-03,36,15,0,11,0,0,0,0,10,189,27,19.05
"Bangladesh",2016-07-10,4,2,0,0,0,0,0,0,2,70,28,5.71
"Bangladesh",2016-07-17,27,9,0,7,0,0,0,0,11,153,29,17.65
"Bangladesh",2016-07-24,21,4,0,7,0,0,0,0,10,148,30,14.19
"Bangladesh",2016-07-31,16,9,0,0,0,0,0,2,5,190,31,8.42
"Bangladesh",2016-08-07,19,9,0,2,0,0,0,2,6,166,32,11.45
"Bangladesh",2016-08-14,12,3,0,3,0,0,0,1,5,123,33,9.76
"Bangladesh",2016-08-21,0,0,0,0,0,0,0,0,0,0,0,0
"Bangladesh",2016-08-28,11,6,0,2,0,0,0,0,3,153,35,7.19
"Bangladesh",2016-09-04,10,5,0,1,0,0,0,1,3,173,36,5.78
"Bangladesh",2016-09-11,2,0,0,1,0,0,0,0,1,79,37,2.53
"Bangladesh",2016-09-18,2,0,0,1,0,0,0,0,1,130,38,1.54
"Bangladesh",2016-09-25,3,1,0,0,0,0,0,0,2,64,39,4.69
"Bangladesh",2016-10-02,6,2,0,1,0,0,0,0,3,182,40,3.3
"Bangladesh",2016-10-09,0,0,0,0,0,0,0,0,0,93,41,0
"Bangladesh",2016-10-16,3,2,0,1,0,0,0,0,0,126,42,2.38
"Bangladesh",2016-10-23,5,2,0,0,0,0,0,0,3,125,43,4
"Bangladesh",2016-10-30,1,1,0,0,0,0,0,0,0,140,44,0.71
"Bangladesh",2016-11-06,1,1,0,0,0,0,0,0,0,165,45,0.61
"Bangladesh",2016-11-13,1,1,0,0,0,0,0,0,0,148,46,0.68
"Bangladesh",2016-11-20,1,1,0,0,0,0,0,0,0,131,47,0.76
"Bangladesh",2016-11-27,1,0,0,1,0,0,0,0,0,106,48,0.94
"Bangladesh",2016-12-04,1,1,0,0,0,0,0,0,0,151,49,0.66
"Bangladesh",2016-12-11,1,0,0,0,0,0,0,0,1,124,50,0.81
"Bangladesh",2016-12-18,2,2,0,0,0,0,0,0,0,121,51,1.65
"Bangladesh",2016-12-25,0,0,0,0,0,0,0,0,0,44,52,0
"Bangladesh",2017-01-01,0,0,0,0,0,0,0,0,0,164,1,0
"Bangladesh",2017-01-08,1,1,0,0,0,0,0,0,0,148,2,0.68
"Bangladesh",2017-01-15,1,0,0,0,0,0,0,0,1,155,3,0.65
"Bangladesh",2017-01-22,0,0,0,0,0,0,0,0,0,131,4,0
"Bangladesh",2017-01-29,2,0,0,0,0,0,0,0,2,176,5,1.14
"Bangladesh",2017-02-05,1,0,0,1,0,0,0,0,0,184,6,0.54
"Bangladesh",2017-02-12,1,0,0,0,1,0,0,0,0,145,7,0.69
"Bangladesh",2017-02-19,2,1,0,0,1,0,0,0,0,130,8,1.54
"Bangladesh",2017-02-26,2,1,0,1,0,0,0,0,0,141,9,1.42
"Bangladesh",2017-03-05,1,0,0,1,0,0,0,0,0,180,10,0.56
"Bangladesh",2017-03-12,1,0,0,1,0,0,0,0,0,141,11,0.71
"Bangladesh",2017-03-19,2,0,0,2,0,0,0,0,0,136,12,1.47
"Bangladesh",2017-03-26,2,1,0,0,1,0,0,0,0,107,13,1.87
"Bangladesh",2017-04-02,5,0,0,0,4,0,0,0,1,159,14,3.14
"Bangladesh",2017-04-09,10,3,0,1,5,0,0,0,1,156,15,6.41
"Bangladesh",2017-04-16,3,1,0,1,1,0,0,0,0,105,16,2.86
"Bangladesh",2017-04-23,7,0,0,2,5,0,0,0,0,111,17,6.31
"Bangladesh",2017-04-30,30,1,0,5,23,0,0,0,1,139,18,21.58
"Bangladesh",2017-05-07,32,2,0,2,28,0,0,0,0,163,19,19.63
"Bangladesh",2017-05-14,23,0,0,3,20,0,0,0,0,81,20,28.4
"Bangladesh",2017-05-21,65,0,0,8,57,0,0,0,0,148,21,43.92
"Bangladesh",2017-05-28,85,2,0,22,61,0,0,0,0,195,22,43.59
"Bangladesh",2017-06-04,110,2,0,44,62,0,0,0,2,258,23,42.64
"Bangladesh",2017-06-11,73,0,0,22,51,0,0,0,0,155,24,47.1
"Bangladesh",2017-06-18,66,1,0,32,33,0,0,0,0,166,25,39.76
"Bangladesh",2017-06-25,27,0,0,12,15,0,0,0,0,75,26,36
"Bangladesh",2017-07-02,163,10,0,58,93,0,0,0,2,309,27,52.75
"Bangladesh",2017-07-09,73,8,0,39,23,0,0,0,3,197,28,37.06
"Bangladesh",2017-07-16,60,12,0,24,19,0,0,0,5,188,29,31.91
"Bangladesh",2017-07-23,40,7,0,21,7,0,0,0,5,148,30,27.03
"Bangladesh",2017-07-30,52,25,0,11,6,0,0,0,10,185,31,28.11
"Bangladesh",2017-08-06,47,25,0,6,7,0,0,0,9,196,32,23.98
"Bangladesh",2017-08-13,10,6,0,0,0,0,0,0,4,52,33,19.23
"Bangladesh",2017-08-20,40,19,0,0,1,0,0,0,20,168,34,23.81
"Bangladesh",2017-08-27,9,4,0,0,0,0,0,0,5,76,35,11.84
"Bangladesh",2017-09-03,40,21,0,0,0,0,0,0,19,208,36,19.23
"Bangladesh",2017-09-10,21,13,0,0,0,0,0,0,8,125,37,16.8
"Bangladesh",2017-09-17,21,13,0,0,0,0,0,0,8,84,38,25
"Bangladesh",2017-09-24,9,2,0,0,1,0,0,0,6,81,39,11.11
"Bangladesh",2017-10-01,19,11,0,0,0,0,0,0,8,122,40,15.57
"Bangladesh",2017-10-08,12,8,0,0,0,0,0,0,4,130,41,9.23
"Bangladesh",2017-10-15,11,7,0,0,0,0,0,0,4,89,42,12.36
"Bangladesh",2017-10-22,5,3,0,0,0,0,0,0,2,32,43,15.62
"Bangladesh",2017-10-29,3,1,0,0,0,0,0,0,2,48,44,6.25
"Bangladesh",2017-11-05,0,0,0,0,0,0,0,0,0,0,0,0
"Bangladesh",2017-11-12,0,0,0,0,0,0,0,0,0,23,46,0
"Bangladesh",2017-11-19,0,0,0,0,0,0,0,0,0,28,47,0
"Bangladesh",2017-11-26,1,1,0,0,0,0,0,0,0,18,48,5.56
"Bangladesh",2017-12-03,2,2,0,0,0,0,0,0,0,48,49,4.17
"Bangladesh",2017-12-10,0,0,0,0,0,0,0,0,0,17,50,0
"Bangladesh",2017-12-17,1,0,0,0,1,0,0,0,0,33,51,3.03
"Bangladesh",2017-12-24,0,0,0,0,0,0,0,0,0,3,52,0
"Bangladesh",2017-12-31,1,0,0,0,0,0,0,0,1,38,1,2.63
"Bangladesh",2018-01-07,0,0,0,0,0,0,0,0,0,23,2,0
"Bangladesh",2018-01-14,0,0,0,0,0,0,0,0,0,36,3,0
"Bangladesh",2018-01-21,0,0,0,0,0,0,0,0,0,28,4,0
"Bangladesh",2018-01-28,0,0,0,0,0,0,0,0,0,35,5,0
"Bangladesh",2018-02-04,0,0,0,0,0,0,0,0,0,62,6,0
"Bangladesh",2018-02-11,0,0,0,0,0,0,0,0,0,54,7,0
"Bangladesh",2018-02-18,0,0,0,0,0,0,0,0,0,38,8,0
"Bangladesh",2018-02-25,1,0,0,0,0,0,0,0,1,38,9,2.63
"Bangladesh",2018-03-04,0,0,0,0,0,0,0,0,0,53,10,0
"Bangladesh",2018-03-11,0,0,0,0,0,0,0,0,0,116,11,0
"Bangladesh",2018-03-18,0,0,0,0,0,0,0,0,0,111,12,0
"Bangladesh",2018-03-25,0,0,0,0,0,0,0,0,0,100,13,0
"Bangladesh",2018-04-01,1,0,0,0,0,0,0,0,1,136,14,0.74
"Bangladesh",2018-04-08,0,0,0,0,0,0,0,0,0,134,15,0
"Bangladesh",2018-04-15,0,0,0,0,0,0,0,0,0,111,16,0
"Bangladesh",2018-04-22,0,0,0,0,0,0,0,0,0,128,17,0
"Bangladesh",2018-04-29,0,0,0,0,0,0,0,0,0,122,18,0
"Bangladesh",2018-05-06,0,0,0,0,0,0,0,0,0,149,19,0
"Bangladesh",2018-05-13,2,0,0,0,0,0,0,0,2,141,20,1.42
"Bangladesh",2018-05-20,1,1,0,0,0,0,0,0,0,141,21,0.71
"Bangladesh",2018-05-27,1,0,0,0,0,0,0,0,1,125,22,0.8
"Bangladesh",2018-06-03,10,2,0,0,4,0,0,0,4,148,23,6.76
"Bangladesh",2018-06-10,4,0,0,2,2,0,0,0,0,97,24,4.12
"Bangladesh",2018-06-17,18,0,0,3,13,0,0,0,2,117,25,15.38
"Bangladesh",2018-06-24,28,0,0,6,22,0,0,0,0,139,26,20.14
"Bangladesh",2018-07-01,69,0,0,12,55,0,0,0,2,164,27,42.07
"Bangladesh",2018-07-08,69,0,0,16,52,0,0,0,0,192,28,35.94
"Bangladesh",2018-07-15,79,0,0,14,61,0,0,0,3,167,29,47.31
"Bangladesh",2018-07-22,61,0,0,11,46,0,0,0,4,170,30,35.88
"Bangladesh",2018-07-29,79,0,0,17,59,0,0,0,2,208,31,37.98
"Bangladesh",2018-08-05,62,0,0,7,53,0,0,0,2,173,32,35.84
"Bangladesh",2018-08-12,28,0,0,5,19,0,0,0,3,98,33,28.57
"Bangladesh",2018-08-19,7,0,0,0,7,0,0,0,0,51,34,13.73
"Bangladesh",2018-08-26,23,0,0,8,12,0,0,0,3,90,35,25.56
"Bangladesh",2018-09-02,33,0,0,3,27,0,0,0,3,227,36,14.54
"Bangladesh",2018-09-09,15,1,0,2,9,0,0,0,3,126,37,11.9
"Bangladesh",2018-09-16,8,0,0,0,4,0,0,0,4,145,38,5.52
"Bangladesh",2018-09-23,4,0,0,0,0,0,0,0,4,97,39,4.12
"Bangladesh",2018-09-30,5,0,0,0,0,0,0,0,5,205,40,2.44
"Bangladesh",2018-10-07,9,0,0,2,0,0,0,0,7,146,41,6.16
"Bangladesh",2018-10-14,4,1,0,0,0,0,0,0,3,124,42,3.23
"Bangladesh",2018-10-21,3,0,0,0,0,0,0,0,3,154,43,1.95
"Bangladesh",2018-10-28,3,0,0,0,0,0,0,0,3,165,44,1.82
"Bangladesh",2018-11-04,2,0,0,0,0,0,0,0,2,179,45,1.12
"Bangladesh",2018-11-11,7,0,0,0,1,0,0,0,5,139,46,5.04
"Bangladesh",2018-11-18,4,0,0,0,1,0,0,0,3,114,47,3.51
"Bangladesh",2018-11-25,10,2,0,0,0,0,0,0,8,144,48,6.94
"Bangladesh",2018-12-02,3,0,0,0,1,0,0,0,2,194,49,1.55
"Bangladesh",2018-12-09,5,0,0,0,0,0,0,0,5,179,50,2.79
"Bangladesh",2018-12-16,6,0,0,0,0,0,0,0,6,222,51,2.7
"Bangladesh",2018-12-23,8,0,0,0,0,0,0,0,8,104,52,7.69
"Bangladesh",2018-12-30,5,0,0,0,0,0,0,0,5,221,1,2.26
"Bangladesh",2019-01-06,4,0,0,0,0,0,0,0,4,210,2,1.9
"Bangladesh",2019-01-13,7,0,0,0,0,0,0,0,7,155,3,4.52
"Bangladesh",2019-01-20,6,0,0,0,2,0,0,0,4,164,4,3.66
"Bangladesh",2019-01-27,8,3,0,0,1,0,0,0,4,157,5,5.1
"Bangladesh",2019-02-03,8,3,0,0,1,0,0,0,4,212,6,3.77
"Bangladesh",2019-02-10,5,2,0,0,1,0,0,0,2,136,7,3.68
"Bangladesh",2019-02-17,14,4,0,0,4,0,0,0,6,146,8,9.59
"Bangladesh",2019-02-24,12,4,0,0,2,0,0,0,6,168,9,7.14
"Bangladesh",2019-03-03,19,9,0,0,7,0,0,0,3,194,10,9.79
"Bangladesh",2019-03-10,12,6,0,0,3,0,0,0,3,164,11,7.32
"Bangladesh",2019-03-17,23,14,0,0,5,0,0,0,4,188,12,12.23
"Bangladesh",2019-03-24,18,8,0,1,5,0,0,0,4,154,13,11.69
"Bangladesh",2019-03-31,42,25,0,0,14,0,0,0,3,240,14,17.5
"Bangladesh",2019-04-07,43,21,0,1,16,0,0,0,5,205,15,20.98
"Bangladesh",2019-04-14,53,27,0,0,24,0,0,0,2,259,16,20.46
"Bangladesh",2019-04-21,73,53,0,3,14,0,0,0,3,209,17,34.93
"Bangladesh",2019-04-28,76,56,0,3,15,0,0,0,2,203,18,37.44
"Bangladesh",2019-05-05,111,75,0,7,27,0,0,0,1,240,19,46.25
"Bangladesh",2019-05-12,110,71,0,7,27,0,0,0,3,263,20,41.83
"Bangladesh",2019-05-19,125,75,0,28,22,0,0,0,0,263,21,47.53
"Bangladesh",2019-05-26,110,52,0,30,28,0,0,0,0,217,22,50.69
"Bangladesh",2019-06-02,48,20,0,20,8,0,0,0,0,85,23,56.47
"Bangladesh",2019-06-09,153,58,0,69,24,0,0,0,2,310,24,49.35
"Bangladesh",2019-06-16,151,36,0,94,21,0,0,0,0,303,25,49.83
"Bangladesh",2019-06-23,120,26,0,75,19,0,0,0,0,300,26,40
"Bangladesh",2019-06-30,79,12,0,53,14,0,0,0,0,259,27,30.5
"Bangladesh",2019-07-07,88,8,0,65,15,0,0,0,0,263,28,33.46
"Bangladesh",2019-07-14,55,7,0,35,13,0,0,0,0,262,29,20.99
"Bangladesh",2019-07-21,37,2,0,30,4,0,0,0,1,263,30,14.07
"Bangladesh",2019-07-28,36,8,0,18,10,0,0,0,0,257,31,14.01
"Bangladesh",2019-08-04,20,4,0,13,3,0,0,0,0,207,32,9.66
"Bangladesh",2019-08-11,7,2,0,2,3,0,0,0,0,122,33,5.74
"Bangladesh",2019-08-18,19,9,0,9,1,0,0,0,0,260,34,7.31
"Bangladesh",2019-08-25,8,3,0,5,0,0,0,0,0,120,35,6.67
"Bangladesh",2019-09-01,7,5,0,2,0,0,0,0,0,148,36,4.73
"Bangladesh",2019-09-08,6,4,0,1,1,0,0,0,0,128,37,4.69
"Bangladesh",2019-09-15,3,2,0,0,1,0,0,0,0,127,38,2.36
"Bangladesh",2019-09-22,6,2,0,4,0,0,0,0,0,121,39,4.96
"Bangladesh",2019-09-29,12,2,0,10,0,0,0,0,0,188,40,6.38
"Bangladesh",2019-10-06,8,5,0,3,0,0,0,0,0,126,41,6.35
"Bangladesh",2019-10-13,7,4,0,3,0,0,0,0,0,122,42,5.74
"Bangladesh",2019-10-20,6,4,0,2,0,0,0,0,0,133,43,4.51
"Bangladesh",2019-10-27,2,2,0,0,0,0,0,0,0,126,44,1.59
"Bangladesh",2019-11-03,2,2,0,0,0,0,0,0,0,146,45,1.37
"Bangladesh",2019-11-10,1,0,0,1,0,0,0,0,0,141,46,0.71
"Bangladesh",2019-11-17,4,1,0,0,0,0,3,0,0,141,47,2.84
"Bangladesh",2019-11-24,1,1,0,0,0,0,0,0,0,125,48,0.8
"Bangladesh",2019-12-01,2,1,0,1,0,0,0,0,0,158,49,1.27
"Bangladesh",2019-12-08,8,2,0,0,0,0,6,0,0,146,50,5.48
"Bangladesh",2019-12-15,0,0,0,0,0,0,0,0,0,122,51,0
"Bangladesh",2019-12-22,3,0,0,1,2,0,0,0,0,96,52,3.12
"Bangladesh",2019-12-29,4,0,0,2,2,0,0,0,0,140,1,2.86
"Bangladesh",2020-01-05,1,1,0,0,0,0,0,0,0,149,2,0.67
"Bangladesh",2020-01-12,3,0,0,0,3,0,0,0,0,132,3,2.27
"Bangladesh",2020-01-19,3,0,0,1,2,0,0,0,0,118,4,2.54
"Bangladesh",2020-01-26,5,0,0,0,5,0,0,0,0,163,5,3.07
"Bangladesh",2020-02-02,9,0,0,5,4,0,0,0,0,160,6,5.62
"Bangladesh",2020-02-09,10,0,0,4,6,0,0,0,0,152,7,6.58
"Bangladesh",2020-02-16,16,0,0,3,13,0,0,0,0,142,8,11.27
"Bangladesh",2020-02-23,15,0,0,5,10,0,0,0,0,148,9,10.14
"Bangladesh",2020-03-01,17,0,0,7,10,0,0,0,0,193,10,8.81
"Bangladesh",2020-03-08,14,0,0,0,14,0,0,0,0,121,11,11.57
"Bangladesh",2020-03-15,3,0,0,0,3,0,0,0,0,95,12,3.16
"Bangladesh",2020-03-22,2,0,0,0,2,0,0,0,0,36,13,5.56
"Bangladesh",2020-03-29,1,0,0,0,1,0,0,0,0,42,14,2.38
"Bangladesh",2020-04-05,0,0,0,0,0,0,0,0,0,33,15,0
"Bangladesh",2020-04-12,0,0,0,0,0,0,0,0,0,17,16,0
"Bangladesh",2020-04-19,0,0,0,0,0,0,0,0,0,28,17,0
"Bangladesh",2020-04-26,0,0,0,0,0,0,0,0,0,24,18,0
"Bangladesh",2020-05-03,0,0,0,0,0,0,0,0,0,28,19,0
"Bangladesh",2020-05-10,0,0,0,0,0,0,0,0,0,35,20,0
"Bangladesh",2020-05-17,0,0,0,0,0,0,0,0,0,10,21,0
"Bangladesh",2020-05-24,0,0,0,0,0,0,0,0,0,30,22,0
"Bangladesh",2020-05-31,0,0,0,0,0,0,0,0,0,30,23,0
"Bangladesh",2020-06-07,0,0,0,0,0,0,0,0,0,54,24,0
"Bangladesh",2020-06-14,1,0,0,1,0,0,0,0,0,52,25,1.92
"Bangladesh",2020-06-21,0,0,0,0,0,0,0,0,0,78,26,0
"Bangladesh",2020-06-28,0,0,0,0,0,0,0,0,0,97,27,0
"Bangladesh",2020-07-05,0,0,0,0,0,0,0,0,0,106,28,0
"Bangladesh",2020-07-12,0,0,0,0,0,0,0,0,0,88,29,0
"Bangladesh",2020-07-19,0,0,0,0,0,0,0,0,0,113,30,0
"Bangladesh",2020-07-26,0,0,0,0,0,0,0,0,0,67,31,0
"Bangladesh",2020-08-02,1,0,0,1,0,0,0,0,0,105,32,0.95
"Bangladesh",2020-08-09,1,0,0,1,0,0,0,0,0,78,33,1.28
"Bangladesh",2020-08-16,2,0,0,2,0,0,0,0,0,147,34,1.36
"Bangladesh",2020-08-23,3,0,0,3,0,0,0,0,0,105,35,2.86
"Bangladesh",2020-08-30,38,0,0,38,0,0,0,0,0,169,36,22.49
"Bangladesh",2020-09-06,38,0,0,38,0,0,0,0,0,160,37,23.75
"Bangladesh",2020-09-13,31,0,0,31,0,0,0,0,0,146,38,21.23
"Bangladesh",2020-09-20,31,0,0,31,0,0,0,0,0,171,39,18.13
"Bangladesh",2020-09-27,35,0,0,35,0,0,0,0,0,116,40,30.17
"Bangladesh",2020-10-04,15,0,0,15,0,0,0,0,0,169,41,8.88
"Bangladesh",2020-10-11,7,0,0,7,0,0,0,0,0,156,42,4.49
"Bangladesh",2020-10-18,2,0,0,2,0,0,0,0,0,150,43,1.33
"Bangladesh",2020-10-25,2,0,0,2,0,0,0,0,0,106,44,1.89
"Bangladesh",2020-11-01,1,0,0,1,0,0,0,0,0,137,45,0.73
"Bangladesh",2020-11-08,0,0,0,0,0,0,0,0,0,136,46,0
"Bangladesh",2020-11-15,0,0,0,0,0,0,0,0,0,107,47,0
"Bangladesh",2020-11-22,0,0,0,0,0,0,0,0,0,110,48,0
"Bangladesh",2020-11-29,0,0,0,0,0,0,0,0,0,138,49,0
"Bangladesh",2020-12-06,0,0,0,0,0,0,0,0,0,132,50,0
"Bangladesh",2020-12-13,0,0,0,0,0,0,0,0,0,96,51,0
"Bangladesh",2020-12-20,0,0,0,0,0,0,0,0,0,106,52,0
"Bangladesh",2020-12-27,0,0,0,0,0,0,0,0,0,113,53,0
"Bangladesh",2021-01-03,1,0,0,1,0,0,0,0,0,208,1,0.48
"Bangladesh",2021-01-10,0,0,0,0,0,0,0,0,0,143,2,0
"Bangladesh",2021-01-17,0,0,0,0,0,0,0,0,0,141,3,0
"Bangladesh",2021-01-24,0,0,0,0,0,0,0,0,0,117,4,0
"Bangladesh",2021-01-31,0,0,0,0,0,0,0,0,0,174,5,0
"Bangladesh",2021-02-07,0,0,0,0,0,0,0,0,0,145,6,0
"Bangladesh",2021-02-14,0,0,0,0,0,0,0,0,0,111,7,0
"Bangladesh",2021-02-21,0,0,0,0,0,0,0,0,0,148,8,0
"Bangladesh",2021-02-28,0,0,0,0,0,0,0,0,0,172,9,0
"Bangladesh",2021-03-07,0,0,0,0,0,0,0,0,0,177,10,0
"Bangladesh",2021-03-14,0,0,0,0,0,0,0,0,0,127,11,0
"Bangladesh",2021-03-21,1,1,0,0,0,0,0,0,0,173,12,0.58
"Bangladesh",2021-03-28,1,1,0,0,0,0,0,0,0,103,13,0.97
"Bangladesh",2021-04-04,6,6,0,0,0,0,0,0,0,220,14,2.73
"Bangladesh",2021-04-11,3,3,0,0,0,0,0,0,0,107,15,2.8
"Bangladesh",2021-04-18,1,1,0,0,0,0,0,0,0,145,16,0.69
"Bangladesh",2021-04-25,7,7,0,0,0,0,0,0,0,85,17,8.24
"Bangladesh",2021-05-02,6,6,0,0,0,0,0,0,0,167,18,3.59
"Bangladesh",2021-05-09,1,1,0,0,0,0,0,0,0,34,19,2.94
"Bangladesh",2021-05-16,10,10,0,0,0,0,0,0,0,151,20,6.62
"Bangladesh",2021-05-23,18,18,0,0,0,0,0,0,0,195,21,9.23
"Bangladesh",2021-05-30,28,28,0,0,0,0,0,0,0,252,22,11.11
"Bangladesh",2021-06-06,31,31,0,0,0,0,0,0,0,238,23,13.03
"Bangladesh",2021-06-13,25,25,0,0,0,0,0,0,0,230,24,10.87
"Bangladesh",2021-06-20,19,19,0,0,0,0,0,0,0,144,25,13.19
"Bangladesh",2021-06-27,12,12,0,0,0,0,0,0,0,111,26,10.81
"Bangladesh",2021-07-04,10,10,0,0,0,0,0,0,0,122,27,8.2
"Bangladesh",2021-07-11,11,11,0,0,0,0,0,0,0,147,28,7.48
"Bangladesh",2021-07-18,3,3,0,0,0,0,0,0,0,49,29,6.12
"Bangladesh",2021-07-25,4,4,0,0,0,0,0,0,0,150,30,2.67
"Bangladesh",2021-08-01,4,4,0,0,0,0,0,0,0,159,31,2.52
"Bangladesh",2021-08-08,5,4,0,0,1,0,0,0,0,195,32,2.56
